dur,sbytes,dbytes,attack_cat,dur_scaled,sbytes_scaled,dbytes_scaled,total_bytes
1.307673,564,354,reconnaissance,0.78296247576206,0.16019127316198445,0.12849364791288567,918
0.86599,802,2755,exploits,0.5185070536634053,0.23132098027495518,1,3557
0.793576,828,968,dos,0.4751495440108899,0.2390914524805738,0.3513611615245009,1796
1.262474,926,2755,exploits,0.7558998072340951,0.2683801554094441,1,3681
1.627832,3374,1686,exploits,0.9746560285673143,1,0.611978221415608,5060
1.6701605000000002,1252,1752,exploits,1,0.3658099222952779,0.635934664246824,3004
0.626485,604,268,normal,0.3751046680842948,0.17214584578601316,0.09727767695099819,872
1.093567,850,354,reconnaissance,0.654767610657778,0.2456664674237896,0.12849364791288567,1204
0.491624,658,268,normal,0.2943573387108604,0.18828451882845187,0.09727767695099819,926
1.552131,862,850,fuzzers,0.9293304445890079,0.2492528392109982,0.308529945553539,1712
0.348786,152,82,fuzzers,0.20883382165965483,0.03705917513448894,0.029764065335753175,234
1.061781,958,354,reconnaissance,0.6357359068185363,0.2779438135086671,0.12849364791288567,1312
0.305932,1176,268,exploits,0.18317520980768012,0.34309623430962344,0.09727767695099819,1444
0.273384,958,268,exploits,0.16368726239184797,0.2779438135086671,0.09727767695099819,1226
1.15285,564,354,reconnaissance,0.6902630016695999,0.16019127316198445,0.12849364791288567,918
0.730114,952,622,exploits,0.4371519982660349,0.27615062761506276,0.22577132486388385,1574
0.444986,568,268,normal,0.2664330763420641,0.16138673042438734,0.09727767695099819,836
0.410783,628,268,normal,0.24595420619754807,0.17931858936043035,0.09727767695099819,896
0.425993,884,268,exploits,0.25506111538382087,0.255827854154214,0.09727767695099819,1152
1.6701605000000002,3374,1838,exploits,1,1,0.6671506352087114,5212
0.945335,640,354,normal,0.5660144638793696,0.18290496114763896,0.12849364791288567,994
1.6701605000000002,2204,2755,exploits,1,0.6503287507471608,1,4959
0.923419,564,354,reconnaissance,0.5528923717211609,0.16019127316198445,0.12849364791288567,918
0.665618,634,268,normal,0.3985353503450716,0.18111177525403466,0.09727767695099819,902
0.369783,544,268,normal,0.22140566729963973,0.15421398684997012,0.09727767695099819,812
0.507194,984,1618,dos,0.3036797960435539,0.2857142857142857,0.5872958257713249,2602
1.052911,936,764,fuzzers,0.6304250399886716,0.27136879856545126,0.2773139745916515,1700
0.86800600000000006,842,976,exploits,0.5197141232833611,0.24327555289898387,0.3542649727767695,1818
0.598168,566,354,normal,0.3581500101337566,0.1607890017931859,0.12849364791288567,920
0.428403,532,268,normal,0.25650409047513695,0.1506276150627615,0.09727767695099819,800
1.6701605000000002,3374,1794,exploits,1,1,0.6511796733212342,5168
0.463542,602,268,normal,0.2775433858003467,0.17154811715481172,0.09727767695099819,870
0.390813,654,268,normal,0.23399727151971322,0.18708906156604901,0.09727767695099819,922
1.078813,564,354,reconnaissance,0.6459337291236381,0.16019127316198445,0.12849364791288567,918
0.811794,3374,440,exploits,0.4860574777094776,1,0.15970961887477314,3814
0.399423,554,268,normal,0.23915246468827392,0.15720263000597728,0.09727767695099819,822
0.419476,538,268,normal,0.2511590951887558,0.15242080095636582,0.09727767695099819,806
0.406542,455,268,dos,0.24341492928374248,0.12761506276150628,0.09727767695099819,723
1.646674,1220,814,fuzzers,0.985937579053031,0.356246264196055,0.29546279491833033,2034
0.906136,1090,678,fuzzers,0.5425442644584157,0.31739390316796173,0.24609800362976406,1768
0.574583,534,268,fuzzers,0.3440286128189476,0.15122534369396293,0.09727767695099819,802
0.889054,596,268,normal,0.5323165049107556,0.16975493126120741,0.09727767695099819,864
1.087562,1574,268,exploits,0.6511721478265112,0.4620442319187089,0.09727767695099819,1842
0.3525,528,268,normal,0.21105756003689463,0.14943215780035865,0.09727767695099819,796
1.6701605000000002,1232,536,normal,1,0.3598326359832636,0.19455535390199638,1768
1.6701605000000002,898,680,fuzzers,1,0.26001195457262405,0.24682395644283123,1578
1.6701605000000002,798,910,fuzzers,1,0.2301255230125523,0.33030852994555354,1708
0.349433,642,268,normal,0.20922120957836085,0.1835026897788404,0.09727767695099819,910
0.447626,532,268,normal,0.26801376274914895,0.1506276150627615,0.09727767695099819,800
0.844353,550,354,normal,0.5055520113186727,0.15600717274357442,0.12849364791288567,904
0.645021,532,354,normal,0.38620300264555407,0.1506276150627615,0.12849364791288567,886
0.591184,480,441,exploits,0.3539683760931958,0.13508667065152422,0.1600725952813067,921
1.061974,534,354,fuzzers,0.6358514645748118,0.15122534369396293,0.12849364791288567,888
0.346161,578,268,normal,0.20726211642533754,0.1643753735803945,0.09727767695099819,846
0.489364,612,268,normal,0.2930041753472196,0.17453676031081888,0.09727767695099819,880
0.707682,534,268,fuzzers,0.4237209537646232,0.15122534369396293,0.09727767695099819,802
0.563169,638,268,normal,0.3371945390877104,0.18230723251643755,0.09727767695099819,906
0.341053,658,268,normal,0.20420372772556886,0.18828451882845187,0.09727767695099819,926
1.390235,668,354,shellcode,0.8323960481642333,0.19127316198445907,0.12849364791288567,1022
0.950683,564,354,reconnaissance,0.5692165513434188,0.16019127316198445,0.12849364791288567,918
0.998718,564,354,reconnaissance,0.5979772602692974,0.16019127316198445,0.12849364791288567,918
1.062541,564,354,reconnaissance,0.6361909529054243,0.16019127316198445,0.12849364791288567,918
1.6701605000000002,2196,728,fuzzers,1,0.647937836222355,0.26424682395644283,2924
0.504824,896,268,exploits,0.30226077074628455,0.2594142259414226,0.09727767695099819,1164
1.6701605000000002,2514,2755,exploits,1,0.7429766885833832,1,5269
1.6701605000000002,1406,1274,fuzzers,1,0.4118350268977884,0.46243194192377496,2680
8e-6,164,0,shellcode,4.7899588093479635e-6,0.04064554692169755,0,164
1.6701605000000002,1258,2755,exploits,1,0.36760310818888225,1,4013
0.416782,960,2755,exploits,0.24954607655970784,0.2785415421398685,1,3715
0.427146,658,268,normal,0.25575146819721817,0.18828451882845187,0.09727767695099819,926
0.589837,2474,268,exploits,0.3531618667786718,0.7310221159593544,0.09727767695099819,2742
1.9e-5,180,0,backdoor,1.1376152172201414e-5,0.045427375971309025,0,180
1.556843,588,354,fuzzers,0.9321517303277139,0.16736401673640167,0.12849364791288567,942
0.502363,568,268,normal,0.30078725966755887,0.16138673042438734,0.09727767695099819,836
1.6701605000000002,920,354,fuzzers,1,0.2665869695158398,0.12849364791288567,1274
4.1e-5,78,0,normal,2.4548538897908312e-5,0.014943215780035863,0,78
5e-6,2642,0,fuzzers,2.9937242558424774e-6,0.7812313209802749,0,2642
1.6701605000000002,2907,1824,exploits,1,0.860430364614465,0.6620689655172414,4731
1.6701605000000002,862,1022,dos,1,0.2492528392109982,0.37096188747731396,1884
1.181513,1498,2660,exploits,0.7074248253386426,0.4393305439330544,0.9655172413793104,4158
0.425897,3374,354,exploits,0.2550036358781087,1,0.12849364791288567,3728
0.193897,1814,268,exploits,0.11609483040701776,0.5337716676628811,0.09727767695099819,2082
1.477767,998,354,exploits,0.884805382476714,0.28989838613269575,0.12849364791288567,1352
0.18586,996,268,exploits,0.11128271803817656,0.2893006575014943,0.09727767695099819,1264
1.6701605000000002,824,1296,fuzzers,1,0.23789599521817095,0.4704174228675136,2120
1.6701605000000002,824,1296,reconnaissance,1,0.23789599521817095,0.4704174228675136,2120
1.6701605000000002,824,1296,backdoor,1,0.23789599521817095,0.4704174228675136,2120
0.287318,3126,443,exploits,0.1720301731480298,0.9258816497310222,0.16079854809437386,3569
1.145736,1008,2755,exploits,0.6860035307983873,0.2928870292887029,1,3763
1.002696,826,354,reconnaissance,0.6003590672872458,0.2384937238493724,0.12849364791288567,1180
0.937571,3374,440,fuzzers,0.5613658088548974,1,0.15970961887477314,3814
1.6701605000000002,3374,2182,exploits,1,1,0.7920145190562613,5556
0.843103,804,1476,exploits,0.5048035802547121,0.2319187089061566,0.5357531760435572,2280
1.236219,564,354,reconnaissance,0.7401797611666662,0.16019127316198445,0.12849364791288567,918
1.10385,564,354,reconnaissance,0.6609245039623437,0.16019127316198445,0.12849364791288567,918
7e-6,3022,0,fuzzers,4.191213958179468e-6,0.8947997609085475,0,3022
1.179883,564,354,reconnaissance,0.7064488712312379,0.16019127316198445,0.12849364791288567,918
1.530296,3374,698,fuzzers,0.916256850763744,1,0.2533575317604356,4072
1.8e-5,3026,0,fuzzers,1.0777407321032918e-5,0.8959952181709504,0,3026
6e-6,180,0,reconnaissance,3.5924691070109726e-6,0.045427375971309025,0,180
1.6701605000000002,3374,2594,exploits,1,1,0.9415607985480944,5968
0.597355,648,268,normal,0.3576632305697566,0.1852958756724447,0.09727767695099819,916
0.541504,638,354,normal,0.32422273188714495,0.18230723251643755,0.12849364791288567,992
0.625912,788,2755,exploits,0.3747615872845753,0.22713687985654513,1,3543
0.321858,616,268,normal,0.1927108203073896,0.17573221757322174,0.09727767695099819,884
0.287863,606,268,normal,0.1723564890919166,0.17274357441721458,0.09727767695099819,874
0.39831,584,268,normal,0.23848606166892342,0.1661685594739988,0.09727767695099819,852
0.277472,580,268,normal,0.16613493134342477,0.16497310221159595,0.09727767695099819,848
0.265322,602,268,normal,0.15886018140172756,0.17154811715481172,0.09727767695099819,870
0.344618,606,268,normal,0.20633825311998455,0.17274357441721458,0.09727767695099819,874
0.35879,578,268,normal,0.21482366515074447,0.1643753735803945,0.09727767695099819,846
0.473273,518,268,normal,0.28336977194706736,0.14644351464435146,0.09727767695099819,786
0.549758,628,354,normal,0.3291647718886897,0.17931858936043035,0.12849364791288567,982
0.410889,600,268,normal,0.24601767315177192,0.17095038852361027,0.09727767695099819,868
0.243073,590,268,normal,0.14553870720807968,0.1679617453676031,0.09727767695099819,858
1.134278,908,2076,exploits,0.6791431122936986,0.2630005977286312,0.7535390199637023,2984
0.358715,568,268,normal,0.21477875928690685,0.16138673042438734,0.09727767695099819,836
0.270394,542,268,normal,0.16189701528685416,0.15361625821876868,0.09727767695099819,810
0.407313,516,268,normal,0.24387656156399337,0.14584578601315004,0.09727767695099819,784
0.498575,594,268,normal,0.2985192141713326,0.16915720263000597,0.09727767695099819,862
0.413378,840,96,exploits,0.2475079490863303,0.24267782426778242,0.03484573502722323,936
1.097858,564,354,reconnaissance,0.657336824814142,0.16019127316198445,0.12849364791288567,918
0.400471,570,268,normal,0.23977994929229854,0.16198445905558875,0.09727767695099819,838
0.225173,626,268,normal,0.13482117437216362,0.17872086072922894,0.09727767695099819,894
0.562794,546,354,normal,0.3369700097685222,0.15481171548117154,0.12849364791288567,900
0.370052,2028,704,exploits,0.22156672966460406,0.5977286312014346,0.255535390199637,2732
0.438591,614,354,normal,0.2626041030188416,0.17513448894202033,0.12849364791288567,968
0.21156,3374,268,exploits,0.1266704607132069,1,0.09727767695099819,3642
0.400293,534,268,fuzzers,0.23967337270879055,0.15122534369396293,0.09727767695099819,802
0.766917,564,354,reconnaissance,0.45918760502358896,0.16019127316198445,0.12849364791288567,918
1.188589,824,354,exploits,0.7116615439055107,0.23789599521817095,0.12849364791288567,1178
1.6701605000000002,2968,2755,exploits,1,0.8786610878661087,1,5723
1.606909,3374,1042,fuzzers,0.9621284900463157,1,0.3782214156079855,4416
1.6701605000000002,2634,1638,exploits,1,0.7788404064554693,0.5945553539019963,4272
0.972046,826,354,reconnaissance,0.5820075375989313,0.2384937238493724,0.12849364791288567,1180
0.493149,950,268,fuzzers,0.29527042460889236,0.2755528989838613,0.09727767695099819,1218
1.025661,3374,2144,exploits,0.6141092427943301,1,0.7782214156079855,5518
1.264724,1594,682,fuzzers,0.7572469831492242,0.46802151823072324,0.24754990925589837,2276
1.220866,856,2755,exploits,0.7309872314666763,0.2474596533173939,1,3611
1.331662,564,354,reconnaissance,0.7973257659967409,0.16019127316198445,0.12849364791288567,918
1.6701605000000002,2410,1844,exploits,1,0.7118947997609085,0.6693284936479129,4254
1.6701605000000002,3374,1750,dos,1,1,0.6352087114337568,5124
1.6701605000000002,938,354,exploits,1,0.2719665271966527,0.12849364791288567,1292
0.98801,804,354,exploits,0.5915659004029852,0.2319187089061566,0.12849364791288567,1158
1.6e-5,200,0,reconnaissance,9.579917618695927e-6,0.05140466228332337,0,200
5e-6,1490,0,exploits,2.9937242558424774e-6,0.43693962940824865,0,1490
1.193697,564,354,reconnaissance,0.7147199326052794,0.16019127316198445,0.12849364791288567,918
0.292266,832,1210,exploits,0.1749927626716115,0.2402869097429767,0.43920145190562615,2042
8e-6,340,0,shellcode,4.7899588093479635e-6,0.09324566646742379,0,340
0.22271,558,268,normal,0.1333464658037356,0.15839808726838014,0.09727767695099819,826
0.643434,3374,268,normal,0.38525279456674966,1,0.09727767695099819,3642
0.678146,2322,354,normal,0.40603642584051053,0.6855947399880454,0.12849364791288567,2676
0.532902,3374,268,normal,0.31907232867739355,1,0.09727767695099819,3642
0.728968,1426,354,normal,0.4364658366665957,0.4178123132098028,0.12849364791288567,1780
0.505624,978,268,normal,0.3027397666272193,0.2839210998206814,0.09727767695099819,1246
0.556987,642,268,normal,0.3334930984177868,0.1835026897788404,0.09727767695099819,910
0.710996,558,268,normal,0.4257051942013956,0.15839808726838014,0.09727767695099819,826
0.40082,586,268,normal,0.23998891124535635,0.16676628810520025,0.09727767695099819,854
0.516988,3374,268,normal,0.30954390311589813,1,0.09727767695099819,3642
0.639884,3374,268,normal,0.38312725034510153,1,0.09727767695099819,3642
0.788928,2322,354,normal,0.47236657794265874,0.6855947399880454,0.12849364791288567,2676
0.584336,1426,354,normal,0.3498681713523939,0.4178123132098028,0.12849364791288567,1780
0.393834,584,268,shellcode,0.23580607971509324,0.1661685594739988,0.09727767695099819,852
0.565463,978,268,normal,0.33856805977629095,0.2839210998206814,0.09727767695099819,1246
0.449059,754,268,normal,0.2688717641208734,0.21697549312612074,0.09727767695099819,1022
1.17711,1002,730,exploits,0.7047885517589477,0.29109384339509864,0.26497277676951,1732
0.486847,642,268,normal,0.29149713455682846,0.1835026897788404,0.09727767695099819,910
0.441375,586,268,normal,0.26427100868449466,0.16676628810520025,0.09727767695099819,854
0.493696,520,268,fuzzers,0.2955979380424815,0.1470412432755529,0.09727767695099819,788
0.648209,558,354,normal,0.38811180123107925,0.15839808726838014,0.12849364791288567,912
0.478367,3374,268,normal,0.2864197782189196,1,0.09727767695099819,3642
0.371203,3374,268,normal,0.222255884988299,1,0.09727767695099819,3642
0.529662,2322,268,normal,0.3171323953596076,0.6855947399880454,0.09727767695099819,2590
0.398022,1426,268,normal,0.2383136231517869,0.4178123132098028,0.09727767695099819,1694
0.46657,978,268,normal,0.2793563852096849,0.2839210998206814,0.09727767695099819,1246
0.584154,754,354,normal,0.3497591997894812,0.21697549312612074,0.12849364791288567,1108
0.470964,642,268,normal,0.2819872700857193,0.1835026897788404,0.09727767695099819,910
0.442635,532,268,fuzzers,0.265025427196967,0.1506276150627615,0.09727767695099819,800
0.718705,1234,354,exploits,0.43032091825905355,0.36043036461446504,0.12849364791288567,1588
0.743307,2714,268,dos,0.4450512390875009,0.8027495517035266,0.09727767695099819,2982
0.473198,558,268,normal,0.2833248660832297,0.15839808726838014,0.09727767695099819,826
0.414147,586,268,normal,0.24796838387687886,0.16676628810520025,0.09727767695099819,854
0.579682,3374,268,normal,0.3470816128150558,1,0.09727767695099819,3642
0.500766,3374,268,normal,0.2998310641402428,1,0.09727767695099819,3642
0.286692,1426,268,normal,0.1716553588711983,0.4178123132098028,0.09727767695099819,1694
0.709808,572,268,shellcode,0.4249938853182074,0.1625821876867902,0.09727767695099819,840
0.468559,2322,268,normal,0.280547288718659,0.6855947399880454,0.09727767695099819,2590
0.478068,978,268,normal,0.28624075350842026,0.2839210998206814,0.09727767695099819,1246
1.6701605000000002,1340,536,normal,1,0.39210998206814107,0.19455535390199638,1876
0.775665,642,268,normal,0.46442542498161105,0.1835026897788404,0.09727767695099819,910
0.38897,586,268,normal,0.23289378475900965,0.16676628810520025,0.09727767695099819,854
0.306978,558,268,normal,0.18380149692200237,0.15839808726838014,0.09727767695099819,826
1.144713,508,268,fuzzers,0.6853910148156419,0.1434548714883443,0.09727767695099819,776
0.820144,644,354,shellcode,0.4910569972167345,0.18410041841004185,0.12849364791288567,998
3.2e-5,104,0,normal,1.9159835237391854e-5,0.022713687985654513,0,104
1.6701605000000002,1216,2755,exploits,1,0.3550508069336521,1,3971
0.612337,754,354,normal,0.366633625929963,0.21697549312612074,0.12849364791288567,1108
1.177411,3012,2755,exploits,0.7049687739591494,0.8918111177525403,1,5767
0.933737,642,354,normal,0.5590702210955174,0.1835026897788404,0.12849364791288567,996
0.871068,586,354,normal,0.521547480017639,0.16676628810520025,0.12849364791288567,940
0.512147,558,268,normal,0.30664537929139146,0.15839808726838014,0.09727767695099819,826
0.443905,3374,268,normal,0.26578583315795096,1,0.09727767695099819,3642
0.525753,3374,268,normal,0.31479190173639,1,0.09727767695099819,3642
0.480747,1426,268,normal,0.28784479096470067,0.4178123132098028,0.09727767695099819,1694
0.347642,2322,268,normal,0.2081488575499181,0.6855947399880454,0.09727767695099819,2590
0.46668,754,268,normal,0.27942224714331343,0.21697549312612074,0.09727767695099819,1022
0.352429,978,268,normal,0.21101504915246166,0.2839210998206814,0.09727767695099819,1246
0.422773,642,268,normal,0.2531331569630583,0.1835026897788404,0.09727767695099819,910
2e-6,798,0,dos,1.1974897023369909e-6,0.2301255230125523,0,798
0.533889,586,268,normal,0.3196632898454968,0.16676628810520025,0.09727767695099819,854
0.409676,558,268,normal,0.2452913956473045,0.15839808726838014,0.09727767695099819,826
0.45952,766,268,fuzzers,0.275135234008947,0.22056186491332935,0.09727767695099819,1034
0.438162,3374,268,exploits,0.2623472414776903,1,0.09727767695099819,3642
0.436936,3374,268,normal,0.26161318029015773,1,0.09727767695099819,3642
1.6701605000000002,2620,2755,exploits,1,0.7746563060370592,1,5375
1.6701605000000002,3374,2592,exploits,1,1,0.9408348457350272,5966
0.519765,3374,268,normal,0.31120661756759305,1,0.09727767695099819,3642
0.444621,1534,268,fuzzers,0.2662145344713876,0.4500896592946802,0.09727767695099819,1802
0.356279,2322,268,normal,0.2133202168294604,0.6855947399880454,0.09727767695099819,2590
1.056544,822,2755,dos,0.6326002800329668,0.2372982665869695,1,3577
0.237792,978,268,normal,0.14237673564905887,0.2839210998206814,0.09727767695099819,1246
0.263626,1426,268,normal,0.1578447101341458,0.4178123132098028,0.09727767695099819,1694
1.609517,3374,1700,exploits,0.9636900166181633,1,0.617059891107078,5074
0.528225,754,268,normal,0.31627199900847847,0.21697549312612074,0.09727767695099819,1022
0.675377,534,354,fuzzers,0.40437850134762493,0.15122534369396293,0.12849364791288567,888
0.718869,784,2755,exploits,0.43041911241464514,0.22594142259414227,1,3539
1.008306,792,2755,exploits,0.603718025902301,0.228332337118948,1,3547
1.634995,564,354,reconnaissance,0.9789448379362342,0.16019127316198445,0.12849364791288567,918
0.570542,828,268,exploits,0.3416090848753757,0.2390914524805738,0.09727767695099819,1096
0.379591,364,2404,exploits,0.22727815679990035,0.100418410041841,0.872595281306715,2768
1.6701605000000002,1276,1652,exploits,1,0.37298266586969514,0.5996370235934664,2928
0.550961,642,268,normal,0.32988506194464545,0.1835026897788404,0.09727767695099819,910
4.7e-5,60,0,backdoor,2.8141008004919282e-5,0.009563658099222952,0,60
0.467259,558,268,normal,0.27976892041213997,0.15839808726838014,0.09727767695099819,826
1.6701605000000002,3374,1558,normal,1,1,0.5655172413793104,4932
0.669139,564,354,reconnaissance,0.4006435309660359,0.16019127316198445,0.12849364791288567,918
1.431707,480,0,backdoor,0.8572271946318931,0.13508667065152422,0,480
0.80408,1294,2755,exploits,0.4814387599275638,0.3783622235505081,1,4049
0.968157,870,2755,exploits,0.5796790188727371,0.25164375373580394,1,3625
0.709311,2288,268,exploits,0.42469630912717665,0.675433353257621,0.09727767695099819,2556
1.6701605000000002,2152,2755,exploits,1,0.6347878063359235,1,4907
2.5e-5,156,0,shellcode,1.4968621279212387e-5,0.03825463239689181,0,156
0.186928,838,268,exploits,0.11192217753922452,0.242080095636581,0.09727767695099819,1106
1.147416,564,354,reconnaissance,0.6870094221483504,0.16019127316198445,0.12849364791288567,918
1.475081,3374,1692,exploits,0.8831971538064755,1,0.6141560798548095,5066
0.358704,3374,1020,exploits,0.214772173093544,1,0.3702359346642468,4394
0.507346,996,268,exploits,0.3037708052609315,0.2893006575014943,0.09727767695099819,1264
0.38813,846,268,exploits,0.2323908390840281,0.24447101016138673,0.09727767695099819,1114
1.6701605000000002,858,1608,exploits,1,0.24805738194859533,0.5836660617059891,2466
0.777218,1270,268,fuzzers,0.46535527573547564,0.37118947997609086,0.09727767695099819,1538
1.133686,564,354,reconnaissance,0.6787886553418069,0.16019127316198445,0.12849364791288567,918
0.552831,782,268,reconnaissance,0.3310047148163305,0.22534369396294082,0.09727767695099819,1050
1.6701605000000002,3374,1754,exploits,1,1,0.6366606170598911,5128
0.481541,906,2755,exploits,0.28832019437652845,0.26240286909742977,1,3661
0.388913,784,2755,exploits,0.23285965630249306,0.22594142259414227,1,3539
0.574861,2510,2755,exploits,0.34419506388757243,0.7417812313209803,1,5265
0.284007,820,1166,dos,0.17004772894581088,0.2367005379557681,0.42323049001814883,1986
0.550963,816,268,reconnaissance,0.32988625943434774,0.2355050806933652,0.09727767695099819,1084
1.6701605000000002,3374,1644,normal,1,1,0.5967332123411978,5018
0.956801,564,354,reconnaissance,0.5728796723428676,0.16019127316198445,0.12849364791288567,918
2.9e-5,104,0,normal,1.7363600683886366e-5,0.022713687985654513,0,104
1.6701605000000002,3374,1472,normal,1,1,0.5343012704174228,4846
1.6701605000000002,1514,2755,exploits,1,0.44411237298266587,1,4269
0.608208,526,268,fuzzers,0.36416140843948824,0.1488344291691572,0.09727767695099819,794
1.64891,3374,1472,normal,0.9872763725402438,1,0.5343012704174228,4846
1.196757,2598,2755,exploits,0.7165520918498551,0.7680812910938434,1,5353
0.511511,570,268,fuzzers,0.3062645775660483,0.16198445905558875,0.09727767695099819,838
0.733114,2616,682,fuzzers,0.4389482328195404,0.7734608487746563,0.24754990925589837,3298
0.872507,3374,526,dos,0.5224090738584705,1,0.1909255898366606,3900
0.748263,816,1806,exploits,0.4480186185698919,0.2355050806933652,0.655535390199637,2622
0.876002,554,354,fuzzers,0.5245016871133042,0.15720263000597728,0.12849364791288567,908
0.184809,2686,258,normal,0.11065343719959847,0.7943813508667065,0.09364791288566243,2944
0.641236,612,268,fuzzers,0.38393675338388134,0.17453676031081888,0.09727767695099819,880
0.657783,598,354,fuzzers,0.3938441844361664,0.17035265989240886,0.12849364791288567,952
1.336901,3374,1300,normal,0.8004625902720126,1,0.47186932849364793,4674
0.569544,562,354,fuzzers,0.3410115375139096,0.15959354453078303,0.12849364791288567,916
0.661663,850,2755,exploits,0.3961673144587002,0.2456664674237896,1,3605
0.669272,824,1222,dos,0.40072316403124125,0.23789599521817095,0.44355716878402907,2046
1.1e-5,2198,0,fuzzers,6.586193362853449e-6,0.6485355648535565,0,2198
0.666167,630,268,fuzzers,0.39886406126836305,0.1799163179916318,0.09727767695099819,898
0.405624,584,268,fuzzers,0.2428652815103698,0.1661685594739988,0.09727767695099819,852
0.665164,758,2755,exploits,0.39826352018264105,0.2181709503885236,1,3513
1.559265,3374,1978,exploits,0.933601890357244,1,0.717967332123412,5352
0.586463,576,268,fuzzers,0.3511417016508293,0.16377764494919306,0.09727767695099819,844
0.551673,1128,268,shellcode,0.33031136827867735,0.328750747160789,0.09727767695099819,1396
1.6701605000000002,3374,1932,exploits,1,1,0.7012704174228676,5306
0.365712,3374,440,exploits,0.21896817701053278,1,0.15970961887477314,3814
0.835283,3374,1850,exploits,0.5001213955185744,1,0.6715063520871143,5224
0.204643,1168,268,exploits,0.12252894257767441,0.3407053197848177,0.09727767695099819,1436
0.205437,974,268,exploits,0.1230043459895022,0.28272564255827853,0.09727767695099819,1242
0.395537,570,1104,exploits,0.2368257421966332,0.16198445905558875,0.40072595281306717,1674
0.130611,364,268,dos,0.07820266375596836,0.100418410041841,0.09727767695099819,632
0.662532,564,354,reconnaissance,0.3966876237343656,0.16019127316198445,0.12849364791288567,918
0.225028,800,2755,exploits,0.1347343563687442,0.23072325164375374,1,3555
0.256142,806,2755,exploits,0.15336370366800076,0.23251643753735804,1,3561
0.889038,1204,2755,exploits,0.5323069249931368,0.3514644351464435,1,3959
0.847608,3374,1866,dos,0.5075009258092261,1,0.6773139745916515,5240
1.284732,3374,2622,exploits,0.7692266701314034,1,0.9517241379310345,5996
0.940255,564,354,reconnaissance,0.5629728400354337,0.16019127316198445,0.12849364791288567,918
0.632633,564,354,reconnaissance,0.3787857514292788,0.16019127316198445,0.12849364791288567,918
0.651409,564,354,reconnaissance,0.3900277847548185,0.16019127316198445,0.12849364791288567,918
0.485843,3098,268,exploits,0.2908959947262553,0.917513448894202,0.09727767695099819,3366
0.894182,564,354,reconnaissance,0.5353868685075476,0.16019127316198445,0.12849364791288567,918
0.860237,3374,1812,exploits,0.515062474534633,1,0.6577132486388385,5186
0.195769,3374,420,exploits,0.11721568076840518,1,0.15245009074410162,3794
0.192189,1082,268,exploits,0.11507217420122197,0.315002988643156,0.09727767695099819,1350
0.380509,1068,2755,dos,0.227827804573273,0.31081888822474596,1,3823
0.161968,3374,268,dos,0.09697750605405887,1,0.09727767695099819,3642
0.20293,3374,268,exploits,0.12150329264762277,1,0.09727767695099819,3642
6e-6,260,0,fuzzers,3.5924691070109726e-6,0.06933652121936641,0,260
4e-6,1318,0,fuzzers,2.3949794046739818e-6,0.3855349671249253,0,1318
0.615684,1162,268,fuzzers,0.36863762494682395,0.3389121338912134,0.09727767695099819,1430
1.405131,774,642,fuzzers,0.8413149514672391,0.22295277943813507,0.23303085299455537,1416
3e-6,456,0,fuzzers,1.7962345535054863e-6,0.127913927077107,0,456
3e-6,274,0,fuzzers,1.7962345535054863e-6,0.07352062163777645,0,274
5e-6,1844,0,fuzzers,2.9937242558424774e-6,0.5427375971309025,0,1844
1.6701605000000002,3374,1846,dos,1,1,0.67005444646098,5220
0.80064,574,682,normal,0.4793790776395442,0.16317991631799164,0.24754990925589837,1256
5e-6,166,0,fuzzers,2.9937242558424774e-6,0.041243275552898986,0,166
0.895922,1478,702,exploits,0.5364286845485807,0.43335325762104004,0.25480943738656986,2180
0.91095,574,682,normal,0.5454266221719409,0.16317991631799164,0.24754990925589837,1256
1.6701605000000002,2166,1364,normal,1,0.6389719067543336,0.49509981851179674,3530
2e-6,1836,0,fuzzers,1.1974897023369909e-6,0.5403466826060969,0,1836
0.497129,2746,268,fuzzers,0.29765342911654297,0.8123132098027496,0.09727767695099819,3014
0.387103,806,2755,exploits,0.23177592812187808,0.23251643753735804,1,3561
9e-6,682,0,fuzzers,5.388703660516459e-6,0.1954572624028691,0,682
1.242401,572,768,normal,0.7438812018365899,0.1625821876867902,0.27876588021778587,1340
0.6107,3374,354,exploits,0.36565348060860015,1,0.12849364791288567,3728
0.190616,3374,268,exploits,0.11413034855033392,1,0.09727767695099819,3642
0.735382,634,682,normal,0.4403061861419905,0.18111177525403466,0.24754990925589837,1316
1.003789,634,682,normal,0.6010134954095728,0.18111177525403466,0.24754990925589837,1316
0.243333,994,764,fuzzers,0.1456943808693835,0.28870292887029286,0.2773139745916515,1758
0.324071,954,2755,exploits,0.19403584266302548,0.2767483562462642,1,3709
0.787378,634,682,normal,0.4714385234233476,0.18111177525403466,0.24754990925589837,1316
1.000907,634,682,normal,0.5992879127485052,0.18111177525403466,0.24754990925589837,1316
0.838308,634,682,normal,0.501932598693359,0.18111177525403466,0.24754990925589837,1316
0.800353,3374,1684,exploits,0.47920723786725883,1,0.6112522686025408,5058
0.228153,1970,268,dos,0.13660543402864572,0.580394500896593,0.09727767695099819,2238
0.726096,994,856,fuzzers,0.43474624145403984,0.28870292887029286,0.31070780399274045,1850
0.22695100000000001,1204,268,exploits,0.13588574271754122,0.3514644351464435,0.09727767695099819,1472
